x1,y1,z1
1.0145136518771,1.0153583617747,0.99872866894198
1.0133804594799,1.0144660439283,1
1.0134472192675,1.0135186625812,0.99739628812295
1.0249805636922,1.0254203346971,1
1.0232351966203,1.0233431238774,0.99960683642082
1.0182723135215,1.0200360214933,0.99943949958523
1.0246940855349,1.0257132065252,0.99203945352309
1.0157986912587,1.0213531476474,0.98486080884023
1.020621532112,1.0243807407301,0.99826831080935
1.0151124446073,1.0292293759376,1
1.0212034578994,1.0217480089851,0.99040909400313
1.0196554770318,1.0208400256987,0.99113930827712
1.0121059665121,1.0126955428032,0.99737311008044
1.0233303662422,1.0236464259453,0.99682005237561
1.0169019607843,1.0176405228758,0.97990196078431
1.0088710618058,1.0163942924534,0.99730433768354
1.0221884027717,1.0299055225217,0.99561619113676
1.0121799874618,1.0139327797751,0.99293765432889
1.0118403788921,1.0143684597907,0.99983359467503
1.0196110881258,1.0196110881258,0.99700200502848
1.0139630242859,1.0155470146265,0.99824864464223
1.015061086926,1.0158393015962,0.99493867902448
1.0111936951751,1.017460251021,0.99460047716713
1.0172850873522,1.0197065541033,0.99320195630598
1.0184703155643,1.018535686694,0.99724252689131
1.0181976866099,1.0189797734215,0.9986795200934
1.0178685773587,1.0221521782331,0.99217249221665
1.0187558082327,1.0188815393867,0.99635926310611
1.0254700157091,1.0267166824131,0.99845144987897
1.0120165844201,1.0120275384624,0.99622633242232
1.013713057496,1.0163944116067,0.99650725416443
1.0087778958555,1.0173060573858,0.99759829968119
1.0150588285446,1.0155384090715,1
1.0228569965958,1.023159026338,0.99769126417364
1.0068911802178,1.0188217938732,0.99929850261256
1.0116748755635,1.0206134521669,0.99832694863576
1.0160574433104,1.0173811187158,0.97962485358154
1.0162900818364,1.0169900663956,0.99791548715837
1.0038091286307,1.009020746888,0.99971784232365
1.0095522829381,1.0095522829381,0.99383167284047
1.0087944983819,1.0138187702265,0.99678802588997
1.0073726057102,1.0073726057102,0.99363932056379
0.99951311874493,1.0082306116929,0.9923258240272
1.0072733918129,1.0075584795322,0.99241228070175
1.0072125918636,1.0075574169726,0.99202591935403
1.0060318766942,1.0157609389858,0.99379781149321
0.99971749465996,1.0146627161855,0.99913181285744
0.99404406567996,1.0057843924329,0.99258252880188
0.99859932659933,1.0124511784512,0.99590572390572
1.0031163481215,1.0031163481215,0.9940883009884
1.0084481844686,1.0090379008746,0.99854227405248
0.99535376535857,1.0060480023165,0.9950576172582
1.0028959039917,1.0058244195147,0.9966084007305
1.0012,1.0031483870968,0.99693548387097
1.0098433002878,1.0098752798209,0.99717300927406
1.0036355644857,1.0079932186362,0.99629536606806
0.99624295554164,1.0059110832812,0.99617407639324
1.0067684241916,1.012184550517,0.98965318760879
1.0029539312425,1.0044623216643,0.98862422223619
1.0062521708927,1.0087669329628,0.99691559569295
1.0087082824415,1.0126431848942,0.9930412966692
